Time,Symbol,Side,Entry,Target,Stop,Status,Exit,PNL%
2026-05-07 18:13:36.343389,FLOKIUSDT,SHORT,3.555e-05,3.537225e-05,3.565664999999999e-05,OPEN,,
2026-05-07 18:13:51.787106,TIAUSDT,LONG,0.3905,0.3924525,0.3893285,SL_HIT,0.3893,-0.31
2026-05-07 18:13:58.867148,TIAUSDT,LONG,0.3896,0.39154799999999995,0.3884312,OPEN,,
2026-05-07 18:14:36.385967,ORDIUSDT,LONG,5.317,5.343585,5.301049,SL_HIT,5.301,-0.30
2026-05-07 18:14:58.250729,DOGEUSDT,LONG,0.11096,0.1115148,0.11062712000000001,OPEN,,
2026-05-07 18:15:01.016578,ORDIUSDT,LONG,5.309,5.335545,5.293073000000001,OPEN,,
2026-05-07 18:15:46.260652,ORDIUSDT,LONG,5.309,5.335545,5.293073000000001,SL_HIT,5.293,-0.30
2026-05-07 18:15:59.560283,ORDIUSDT,SHORT,5.29,5.26355,5.30587,OPEN,,
2026-05-07 18:17:15.655133,ORDIUSDT,SHORT,5.29,5.26355,5.30587,SL_HIT,5.306,-0.30
2026-05-07 18:17:30.356303,ORDIUSDT,LONG,5.303,5.329515,5.287091,OPEN,,
2026-05-07 18:20:59.940331,TIAUSDT,LONG,0.3896,0.39154799999999995,0.3884312,TP_HIT,0.3916,0.51
2026-05-07 18:21:05.438235,TIAUSDT,LONG,0.3919,0.3938595,0.3907243,OPEN,,
2026-05-07 18:21:23.544265,ORDIUSDT,LONG,5.303,5.329515,5.287091,TP_HIT,5.33,0.51
2026-05-07 18:21:47.743583,ORDIUSDT,LONG,5.333,5.359665,5.317001,OPEN,,
2026-05-07 18:49:23.207219,ETHUSDT,LONG,2308.98,2320.5249,2302.05306,OPEN,,
2026-05-07 18:49:29.809030,XRPUSDT,SHORT,1.3985,1.3915075000000001,1.4026954999999999,OPEN,,
2026-05-07 18:49:37.265669,DOGEUSDT,LONG,0.10931,0.10985655,0.10898207,OPEN,,
2026-05-07 18:49:37.551448,TIAUSDT,LONG,0.3821,0.3840105,0.3809537,OPEN,,
2026-05-07 18:50:23.158094,ORDIUSDT,SHORT,5.24,5.2138,5.255719999999999,OPEN,,
2026-05-07 21:44:13.746439,ETHUSDT,LONG,2293.83,2305.29915,2286.9485099999997,OPEN,,
2026-05-07 21:44:57.347008,XRPUSDT,LONG,1.3903,1.3972514999999999,1.3861291,OPEN,,
2026-05-07 21:46:04.295685,ORDIUSDT,SHORT,5.176,5.15012,5.191528,OPEN,,
2026-05-07 21:51:23.281746,ORDIUSDT,SHORT,5.176,5.15012,5.191528,TP_HIT,5.148,0.54
2026-05-07 21:53:55.074809,ORDIUSDT,SHORT,5.146,5.12027,5.1614379999999995,OPEN,,
2026-05-07 21:57:50.867647,ORDIUSDT,SHORT,5.146,5.12027,5.1614379999999995,TP_HIT,5.12,0.51
2026-05-07 21:58:00.871185,DOGEUSDT,SHORT,0.10756,0.1070222,0.10788268,OPEN,,
2026-05-07 21:58:13.864412,ORDIUSDT,SHORT,5.119,5.093405,5.134357,OPEN,,
2026-05-07 21:59:06.664072,ORDIUSDT,SHORT,5.119,5.093405,5.134357,SL_HIT,5.135,-0.31
2026-05-07 21:59:08.962032,ORDIUSDT,SHORT,5.135,5.109325,5.150404999999999,OPEN,,
2026-05-07 22:02:48.653728,ORDIUSDT,SHORT,5.135,5.109325,5.150404999999999,SL_HIT,5.151,-0.31
2026-05-07 22:03:31.450705,ORDIUSDT,SHORT,5.157,5.131215,5.172471,OPEN,,
2026-05-07 22:03:53.763032,DOGEUSDT,SHORT,0.10756,0.1070222,0.10788268,SL_HIT,0.10789,-0.31
2026-05-07 22:04:28.240584,TIAUSDT,SHORT,0.381,0.379095,0.38214299999999995,OPEN,,
2026-05-07 22:11:53.421872,TIAUSDT,SHORT,0.381,0.379095,0.38214299999999995,SL_HIT,0.3822,-0.31
2026-05-07 22:18:53.017547,DOGEUSDT,SHORT,0.10758,0.1070421,0.10790273999999998,OPEN,,
2026-05-07 22:25:34.516865,DOGEUSDT,SHORT,0.10758,0.1070421,0.10790273999999998,SL_HIT,0.10792,-0.32
2026-05-07 22:25:47.500590,DOGEUSDT,SHORT,0.10772,0.1071814,0.10804315999999999,OPEN,,
2026-05-07 22:25:54.243495,TIAUSDT,LONG,0.3807,0.38260349999999993,0.3795579,OPEN,,
2026-05-07 22:26:03.490975,ETHUSDT,LONG,2293.83,2305.29915,2286.9485099999997,SL_HIT,2286.77,-0.31
2026-05-07 22:26:03.491982,ETHUSDT,SHORT,2286.68,2275.2466,2293.5400399999994,OPEN,,
2026-05-07 22:26:03.491982,ORDIUSDT,SHORT,5.157,5.131215,5.172471,TP_HIT,5.131,0.50
2026-05-07 22:26:07.553184,TIAUSDT,LONG,0.3807,0.38260349999999993,0.3795579,SL_HIT,0.3793,-0.37
2026-05-07 22:26:09.424670,XRPUSDT,LONG,1.3903,1.3972514999999999,1.3861291,SL_HIT,1.386,-0.31
2026-05-07 22:26:09.425694,XRPUSDT,SHORT,1.3865,1.3795675,1.3906595,OPEN,,
2026-05-07 22:26:09.716896,ORDIUSDT,LONG,5.125,5.150625,5.109625,OPEN,,
2026-05-07 22:26:41.583469,TIAUSDT,LONG,0.3795,0.38139749999999994,0.3783615,OPEN,,
2026-05-07 22:27:01.531509,DOGEUSDT,SHORT,0.10772,0.1071814,0.10804315999999999,TP_HIT,0.10717,0.51
2026-05-07 22:27:04.101198,TIAUSDT,LONG,0.3795,0.38139749999999994,0.3783615,SL_HIT,0.3783,-0.32
2026-05-07 22:27:08.796565,DOGEUSDT,LONG,0.10721,0.10774604999999998,0.10688837,OPEN,,
2026-05-07 22:33:03.975333,ORDIUSDT,LONG,5.125,5.150625,5.109625,SL_HIT,5.107,-0.35
2026-05-07 22:33:58.773138,ORDIUSDT,LONG,5.099,5.124495,5.083703,OPEN,,
2026-05-07 22:37:54.401401,DOGEUSDT,LONG,0.10721,0.10774604999999998,0.10688837,TP_HIT,0.10775,0.50
2026-05-07 22:43:04.855633,DOGEUSDT,SHORT,0.10785,0.10731075,0.10817355,OPEN,,
2026-05-07 22:47:29.386687,ETHUSDT,SHORT,2286.68,2275.2466,2293.5400399999994,SL_HIT,2293.7,-0.31
2026-05-07 22:47:29.785309,ETHUSDT,SHORT,2293.63,2282.16185,2300.51089,OPEN,,
2026-05-07 22:56:32.799722,XRPUSDT,SHORT,1.3865,1.3795675,1.3906595,SL_HIT,1.3909,-0.32
2026-05-07 22:56:35.374238,XRPUSDT,LONG,1.3901,1.3970504999999998,1.3859297,OPEN,,
2026-05-07 22:56:36.007954,TIAUSDT,LONG,0.3813,0.38320649999999995,0.3801561,OPEN,,
2026-05-07 22:56:41.894053,FLOKIUSDT,LONG,3.478e-05,3.49539e-05,3.467566e-05,OPEN,,
2026-05-07 22:59:11.908993,ORDIUSDT,LONG,5.099,5.124495,5.083703,TP_HIT,5.126,0.53
2026-05-07 22:59:13.555367,ETHUSDT,SHORT,2293.63,2282.16185,2300.51089,SL_HIT,2300.54,-0.30
2026-05-07 22:59:13.655987,ETHUSDT,LONG,2300.54,2312.0426999999995,2293.63838,OPEN,,
2026-05-07 23:00:07.406557,ORDIUSDT,SHORT,5.128,5.10236,5.143383999999999,OPEN,,
2026-05-07 23:00:09.998901,TIAUSDT,LONG,0.3813,0.38320649999999995,0.3801561,TP_HIT,0.3833,0.52
2026-05-07 23:00:55.136972,DOGEUSDT,SHORT,0.10785,0.10731075,0.10817355,SL_HIT,0.10818,-0.31
2026-05-07 23:01:01.310804,DOGEUSDT,LONG,0.10817,0.10871084999999998,0.10784549,OPEN,,
2026-05-07 23:07:47.080484,FLOKIUSDT,LONG,3.478e-05,3.49539e-05,3.467566e-05,TP_HIT,3.496e-05,0.52
2026-05-07 23:18:40.860827,ORDIUSDT,SHORT,5.128,5.10236,5.143383999999999,SL_HIT,5.144,-0.31
2026-05-07 23:19:39.695945,ORDIUSDT,LONG,5.152,5.177759999999999,5.136544,OPEN,,
2026-05-07 23:31:21.528352,ORDIUSDT,LONG,5.152,5.177759999999999,5.136544,TP_HIT,5.179,0.52
2026-05-07 23:31:22.027876,ORDIUSDT,SHORT,5.18,5.1541,5.195539999999999,OPEN,,
2026-05-07 23:32:43.425088,ORDIUSDT,SHORT,5.18,5.1541,5.195539999999999,SL_HIT,5.196,-0.31
2026-05-07 23:33:03.323063,ORDIUSDT,LONG,5.202,5.228009999999999,5.186394,OPEN,,
2026-05-07 23:42:07.801173,ORDIUSDT,LONG,5.202,5.228009999999999,5.186394,SL_HIT,5.186,-0.31
2026-05-07 23:42:55.198101,ORDIUSDT,LONG,5.188,5.213939999999999,5.172435999999999,OPEN,,
2026-05-07 23:44:42.993816,ORDIUSDT,LONG,5.188,5.213939999999999,5.172435999999999,SL_HIT,5.172,-0.31
2026-05-07 23:44:43.193324,ORDIUSDT,SHORT,5.172,5.14614,5.187516,OPEN,,
2026-05-07 23:46:38.289174,ORDIUSDT,SHORT,5.172,5.14614,5.187516,SL_HIT,5.188,-0.31
2026-05-07 23:47:00.888520,ORDIUSDT,SHORT,5.185,5.159075,5.200554999999999,OPEN,,
2026-05-07 23:47:05.278835,TIAUSDT,LONG,0.3864,0.38833199999999995,0.3852408,OPEN,,
2026-05-07 23:48:34.476693,TIAUSDT,LONG,0.3864,0.38833199999999995,0.3852408,SL_HIT,0.3852,-0.31
2026-05-07 23:50:00.832329,ETHUSDT,LONG,2300.54,2312.0426999999995,2293.63838,SL_HIT,2293.14,-0.32
2026-05-07 23:50:01.528412,ETHUSDT,LONG,2292.92,2304.3846,2286.04124,OPEN,,
2026-05-07 23:50:10.686867,DOGEUSDT,LONG,0.10817,0.10871084999999998,0.10784549,SL_HIT,0.10783,-0.31
2026-05-07 23:50:23.270943,TIAUSDT,LONG,0.384,0.38592,0.382848,OPEN,,
2026-05-07 23:51:53.481105,DOGEUSDT,LONG,0.10791,0.10844954999999999,0.10758627000000001,OPEN,,
2026-05-07 23:52:57.651100,FLOKIUSDT,LONG,3.512e-05,3.52956e-05,3.5014640000000005e-05,OPEN,,
2026-05-07 23:54:00.669422,ORDIUSDT,SHORT,5.185,5.159075,5.200554999999999,TP_HIT,5.159,0.50
2026-05-07 23:54:03.570003,ORDIUSDT,LONG,5.158,5.18379,5.142526,OPEN,,
2026-05-07 23:55:48.358177,TIAUSDT,LONG,0.384,0.38592,0.382848,TP_HIT,0.386,0.52
2026-05-07 23:55:48.665503,ORDIUSDT,LONG,5.158,5.18379,5.142526,TP_HIT,5.184,0.50
2026-05-07 23:55:57.864970,ORDIUSDT,SHORT,5.183,5.1570849999999995,5.198548999999999,OPEN,,
